,text,label,WordCount,PronounCount,Readabilty,ParagraphCount,ParagraphSizeCohesion
19,"The author believe that studing Venus could bring good things regradless of its dangers. Life on another planet sounds crazy but Venus once, many years ago had earth like features that could maybe prove that Venus is actually worth studing. The real question is, can research be done on another planet with such high temperatures? I believe the risk isn't worth the struggle but finding put more about Venus could bring many benefits. Author claims yes it could be done with the right equipment but is it worth the risk.

Could people live on another planet with such high temperatures? Well the author claims in the article, "" Venus was probably covered largely with oceans and could have supported various forms of life, just like Earth"" (The Challenge 4). This shows that life possibly existed in Venus many years ago and could maybe in the future carry human life. ""These conditions are far more extreme than anything humans encounter on Earth; such an environment would crush even a submarine accustomed to diving to the deepest parts of our oceans and would liquefy many metals"" (The Challenge 3). With the right equipment, living on Venus could happen in the long future, but would people really what to live as robots in outter space avoiding the risks.

Life on a different planet could bring benefits in the long future. The author brought up many good reasons on why his idea of studing Venus is worthy of trying despite the dangers. With the right techology, maybe the authors claim can be proven and considered as another planet for life.",0,266,2,8.749067016747091,5,290.1264551880783
20,"The senate should remove the Electoral college and make the popular vote system the main way on deciding who's president. The electorsal college seem's to have many flaw's that can make voting a disaster. Voter's aren't truely voting for a president, they vote for a slate of candidates who then vote for president.

The worst part about this type of voting is the disaster factor sourse 2:paragraph 11. It clearly says "" segragationists in the louisiana legislature nearly succeede in replacing the democratic electorss with new electorss who would oppose John F. Kennedy. This shows that the results of an electorsal college can sometimes not be decided by the people, but mostly on the electorss of each state. People say the the electorsal college is an easier,cleaner, and faster method, but when it comes for the people to vote for president The electorsal college system wont suit what the people mainly would like.

The electorsal college is an unfair way to vote for president, During the 2000 caspian program, seventeen states didn't see the candidates at all, including Rhode Island and South Carolina, and voters in 25 of the largest media markets didn't get to see a single campaign ad.sourse 2: paragraph 13. These things shows that the candidates dont care about having the smaller states votes, but wants bigger populated states like california and texas. This is often called a "" Winnertakeall"" system since it each state doesn't get to see what there electors is really all about. Also it can show that with the electorsal college, electorss can vote for a president who is regionally favorable and not nationaly. This can often make the voters feel less satisfied with thier president since there president might not show interest in there opinions.

The Electoral college also avoids the problem of elections in which there is little to no popular votes what so ever. Nixon in 1968 and clinton in 1992 both had only a 43 percent plurality of the popular votes,while winning a majority in the Electoral College sourse 3: paragraph 22.This goes to show that the Peoples votes dont usually matter when it comes to voting for a president but the electorss do.

Once agian,The senate should remove the Electoral college and make the popular vote system the main way of deciding who's president. This will be benifitial to many states that want to be involved in the election but feel that there saying in things wouldn't matter.",0,410,0,9.518864423076923,9,289.3621764083939
21,"Cars,  a right and a way of transportation that we as people of the untired states have, used by many as a source of going from point a to point b. But if while going to those places you relized you where just killing the earth every mile at a time. Cars give off gas that pollutes the air and harms us, and  begins to create green house gases. Over time these gases could do very harmful things to us. The soulution isnt as simple as everyone in the world giving up there car, But what if there is a long term soultion to fix this big problem.

In Vauban, Germany residents of this

Upper class community have given up cars in a experimental test to see the results of giving up cars to see others ways people could do about getting place to place and helping stop green house gases along the way. The results of doing this could mean that other countries, towns and cities may want to try this as well. In the town people make there way around by transportation such as bikes, running and walking. With this in mine you may be thinking what is I want to go the mall and its down a highway? Easy if the plan did happen things like malls, stores, food markets would be down the street so you can still enjoy the things you love but not have  to spend money on gas and car payments anymore.

Paris bans driving due to smog, After 2 days of record breaking pollution paris put into effect a new rule that would clear up there city. On a Monday all cars where to not be on roads and stayed parked. With the option to leave your car at home or pay a fine of 22 euro's, 4000 drivers were fined and 27 got there car towed away. With smog polluting the air tempertures and weather changes begin to happen with cold night and warm days car emissons where  trapped by warmer air. The act was a success and most pollution in the city was gone so by tuesday everyone could return back to driving.

In Bogota, Columbia Only buses and traxis where permitted fir the Day with a population of 7 million, the whole thing was a huge success and there was a huge turnout. The purpose of this was athe goal to promote alternative transpotation and reduce smog. Millions of colombians biked, skated hiked and took buses during the car free day leaving traffic jams and easing stress to many people. Authorties came to Bogota to see the event and not only where they enthusiastic but with them liking how the even happened it means they could do it for there city making a chain recation to more and more till all people would like to participate in this oppurtunity to help save the earth. This event was not a tragicic loss of not being able to drive it was just showing that there are other means of transportation and not driving your car can help you in many ways.

So with these efforts of showing it dosent hurt to try something and it can be a train reaction to starting something big to end green houses gases that people all over give to the earth on a daily baisis. This just shows that cities like ours could try things like this and maybe help start something that can have sucha huge impact on our lives. With this maybe peopl ewill start to relize tha tcars arent all a big thing, and maybe the peak could come to a end and people could start somehting new. With car purchases and miles on car dropping the way to old ways of transposrtation can resurface as main ways to get to places. This can help our states because in the whole world 50 percent of polution comes from the United States. This can be a problem because if we want to see changei n out world we need to start off small to get to the end of green house gases.",0,689,10,7.355633779264214,11,364.2545200431984
22,"The Electoral College. The electoral college is ,to the office of federal register, ""Is a process, not a place"", which, in reality, it is. The electoral college is something that the founding fathers established for a choice of voting. You can either vote your election in congress or by a vote of the citizens. In my opinion, I don't really think that this is a good idea. No one really knows who's voting for who. And most of the time, voters don't always control who they get to vote for. But this can be a good thing sometimes because it helps keep everything in order.

First of all, the electoral college is a bad thing because nobody really knows who's voting for who. Most of the time, soem voters get confused about the whole thing and end up voting for the wrong person. During the election, most people get, as I said before, confused. These people get confused because there's too much going on. theres one side voting for one person, the other side voting for the other, then out of nowhere here comes like, 3 more people that are racing, and no one even knew whos these people were because everyone is too caught up with the states votes being all over the place to focus on anything else.

Secondly, I really think that the electoral college is not that good of an idea because most people that are voting don't even get a choice on who they want to vote for. The legislative branch is technically suppossed to choose the electors of the state. The electors are the people who allow peoples votes to go through. They pretty much just sit there and say if your vote counts. And sometimes it doesn't count. If it doesn't, they just give you to the other candidate. So you really don't have a choice to as to which candidate you vote for or not.

However, this could be a good thing.",0,330,4,6.180381296615032,7,285.84104331046706
23,"I beileve that studying Venus is a worthy pursuit despite the dangers it presents. The author supports the idea of studying Venus because the author says that Venus could have been the most Earth-like planet in the solar system and the curiosity researchers have to Venus, but thinking about the dangers and doubts that can occur. In paragraph 4 it says, ""Long ago, Venus was probably covered largely with oceans and could have supported various forms of life, just like Earth. Today, Venus still has some features that are analogous to those on Earth.""

The author talks about how NASA has a idea for sending humans to go study Venus and has a possible solution to do that, but it will be risky. In paragraph 5 it says, ""Imagine a blimp-like vehicle hovering 30 or so miles above the roiling Vernusian landscape. At thirty-plus miles above the surface, temperatures would still be toasty at around 170 degrees Fahrenheit, but the air pressure would be close to that of sea level on Earth.""

Another reason, the author talks about how NASA and researchers are working on other ways to study Venus, doing innovations to contribute the knowledge of Venus, and doing comparsions on how it will affect them or improve on while thinking of studying Venus. In paragraph 7 it says,"" Another project is looking back to an old technology called mechanical computers. Modern computers are enormously powerful, flexible, and quick, but tend to be more delicate when it comes to extreme physical conditons. Just imagine exposing a cell phone or tablet to acid or heat capable of melting tin. By comparsion, systems that use mechanical parts can be made more resistant to pressure, heat, and other forces.""

In conclusion, the author explains some of the ways researchers think about when wanting to explore Venus. They also think about the consequences, but really thinking on how to overcome them. This is a challenge and also a valuable way to gain curiosity and information about Venus. In paragraph eight it says,"" Our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation"" This is why I believe that studying Venus is a worthy pursuit despite the dangers it presents with the supporting details of the author.",0,390,3,9.51208391959799,7,292.26504605042516
24,"How can a computer recognize the subtle facial movements we humans use to express how we fell by the emotions,Dr. Paul Eckman, creat a program of FACS(facial action coding system.)Eckman has classified six basic emotion happiness, surprise, anger, disgust, fear, and sadness, in a real face or in the painted of Mona Lisa the different units of software can even indentify mixed emotions as in da Vinci's masterpiece, each expression is compared against a natural face showing no emotions. The Mona Lisa demonstration is really intended to bring a smile to your face, woh can this computres can do that? Imagine a computer that knows when you're happy or sad. In fact, these are the intructions for a face that looks happy. It's all about some differnt masso in your face. They even indicate the differnce between a genuine smile and a forced smile. In the real smile, the zygomatic major muscles that begin at your cheek bones can lift the corners of your mouth. that's instruction #1. Meanwhile muscles called orbicularis oculi pars palpabraeus make crow's feet around your ayes. That's instruction #2. By the way, did making a happy face in this expriment also make you feel slightly happy.",0,201,2,9.425239212007504,1,0.0
25,"Venus is one of the two closest planets to earth. Scientists would very much like to travel to Venus and even poissibly take samples from there, but there are a lot of dangers. Despite all the dangers Venus is still very much like Earth, and even though Venus would be very challenging to travel to it is still very much possible.

Venus was most likely the planet to be very much like Earth a very long time ago, but even today Venus has some features that are the same as Earth's. For example, in paragraph 4, the text states,""Today, Venus still has some features that are analogous to those on Earth. The planet has a surface of rocky sediment an includes familiar features such as valleys, mountains, and craters."" Venus may not completely be like Earth, but it has vey similar features. Scientist already know about some of these features, but there are probably a lot more similarities between the two planets.

Traveling to Venus would be very challenging and even possibly life risking, but scientists are sure there is a way. NASA's idea is to hover over the fray with a blimp like vehicle, but there are still risks. In paragraph 5, the author says,"" At thirty-plus miles above the surface, temperatures would still be toasty at around 170 degrees Fahrenheit, but the air pressure would be close to that of sea level on Earth."" The temperature in the blimp like vehicle would still be very uncomfortable for the passenegers, but the last sentence in paragraph 5 says, "" Not easy conditions, but survivable for humans""

Traveling to Venus would be an amazing thing for the people in NASA. There are many different risks, but so much would come ouf of traveling there. Having risks should not stop scientist from being able to experiment with different planets, especially one so close to home. As it says at the end of paragraph 8,""Our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation.""",0,349,1,9.230901191806332,7,259.7000624739617
26,"During my life i have watched many presidential elections on my television. To me the Electoral College on paper should work, Should being the key word. As I read the paragraphs on both why the Electoral College work and does not work I have decides the side with not having the Electoral College.

Historical evidence and evidence from this paragraph piont to not having a Electoral College. One reason for this was when Al Gore lost the presidency but won the popular vote nation wide as stated in Source 2. another piont is that if the people have so munch power over who is voted to be president then how do we have a president that the people did not want the president but the person is still elected, its an outrage! One example of how the Electoral College could be a disaster waiting to happen is that the votes are tied which may seem not likey at first glance but say if the votes are tied the presidency is thrown into the House of Representatives which lets face it, in the end the decision will not be approved by the people and the people will then barely have a say on who gets to be president or not. Another thing is the Electoral College can also be vary bisest towrdes one party or the other. This is evident because if a certain party got more electors than another party which whould led to a canedat from one party have more support then another.

Source 3 talks about how sure thats its possible for their to be a tie in the Electoral College but its unlikely supports what im trying the say in my earlier Paragraph, that even though a tie is unlikely it is still possible to happen the chance is still their. This paragraph also says the everyone is a president but if that is the case then why dose the poeple that ""we"" vote for the electoral College help vote for the president insted vote for the other canadate is an atrosidy on its own. The winnertakeall system is one that only afects the swing states because if thoughs states have already voted then the staes the already votes whould be for not because the numbers for who gets voted whould be already in favor of one state or another. The fact the larger states have a bigger say in who gets voted on is not fair. the is becuase if all the big states vote for someone and about 14 of the smaller states vote on one end of the scale and the other states vote towrdes the other end of the scale then the ballence whould be off and one side would overpower the other side by fact of shear numbers of votes compared to the other side.

After reading over my responce and the evidence that I have profided form the paragraph hear I have with great pride that i have argued my point across to you that the Electoral College in paper is good but in reality is only a crumbleing castle waiting to fall into the tiny bites and pieces that it should be.",0,532,12,8.278329534510434,7,463.07697601401617
27,"The face on Mars is not an alien artifact. I believe it is just a landform, and here's why, there has been photos that have been taken since the original 1976 photo that said that it was a face. What the 2001 photo has shown us is that it is the martian equivalent of a butte or mesa. A butte or a mesa are common around the American West. JIm Garvin, a chief scientist for NASA's Mars Exploration Program had said that it ""eminds me most of Middle Butte in the Snake River Plain of Idaho, that's a lava dome that takes form of an isolated mesa about the same height as the face on Mars."" Secondly, I believe that it is a landform because NASA has photographed this photo more than once to determine if it was an alien atrifact and after their second trip to Cydonia, they had enough information to say it is a martian landform. So in 1998, they had waited nearly eighteen years since the first photos of the face. The research crew took a new photo of the face that is ten times sharper than the 1976 photo. When it was released to the public, it had turned out to be a natural landform, not an alien monument. Lastly, I believe it is a nautral landform because in the 2001 photo of the landform, the Mars Global Surveyor took a new photo of the face using the camera's maximum resolution ""Each pixel spanned 1.56 meters, while the 1976 photo had spanned 43 meters. So, this abolishes the possibility of it being an alien artifact because if there were any egyptian style pyramids you would have been able to see them"" These are the facts that I believe determine that the face on mars is just a landform and not an alien artifact.",0,308,6,9.901797902097902,1,0.0
28,"Many people feel that the president plays a very imperative role in the United States. He has much responsibility and an enormous influence on what this country stands for. So, surely, this president must be carefully sought out from the abundance of other candidates. It is quite controversial as to what method is best for selecting them. Although an electoral college may appear as the right path, the countries interest invariably lies with the popular vote because it is fair and unstressful unlike the electoral college.

Firstly, the electoral college is quite unfair. It is mentioned by Bradford Plumer in ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" that some of the states do not even get to see candidates under the electoral college system. Candidates don't even bother with the states that they don't have a chance of winning over. They focus all of their attention on swings states. This means that some states have to vote based on just what they have heard. These people could have heard rumors and now are voting under false impressions. They deserve their own fair share of information from the candidates themselves. Also, under the electoral college the people of this nation aren't even voting for their president. They are voting for the electors. All that they can do is hope that the person that they voted for votes in their favor Plumer. There is no guarantee that they will, so people have little say in who is president. This is their country, they should be able to decide who does and doesn't govern it. It is mentioned that with the popular vote larger states get more attention than little ones Posner. The popular vote may not be entirely fair to all states, but it most definitely is better than the electoral college. Even Richard Nixon, Bob Dole, the U.S. Chamber of Commerce, and the AFLCIO agree that the electoral college should be abolished.

As if this wasn't enough to get rid of the electoral system, the popular vote is also much less stressful. First off, the there could be a tie. If there is a tie, the decision goes to the House of Representatives and the Senate. It is likely that the result of their voting will not be at the will of the people Plumer. Isn't it just easier to have their load lightened and take the stress of thep possibility off thier back? Although the outcome of a tie is unlikely Posner it is still possible and causing unnecessary stress. Additionally, the electoral college results in the presence of the disaster factor Plumer. If a repeat of the 2000 fiasco the biggest election crisis in the past hundred years Plumer is what America is looking for then by all means choose to stick with the electoral college.

In summation, it is prominent that the most potent option for this naiton is to elect the president of the United States by popular vote. Even though the electoral college does have some pros, the ultimate candidate is the popular vote as it ensures fairness and a virtually stressless voting process.",0,525,0,8.003419571518588,7,487.3732592967643
29,"I do not believe in driverless cars. Driving is something we look forward to. Once we get our license and can drive all that hard work is paid off. If computers drive for us then what is the point of having to wait?

I believe that if we, humans, have computers do everyhting for us then what will there be for us to do? I happen to really enjoy driving. If computers drive for us then who knows if there will be a maufunction and it wrecks without warning. While the author did say that the car alerts the so called driver if there is any need for human help, how will it be able to tell if it is a cunstrustion site for sure. Or what is the road changes? I don't think driverless cars are a smart idea. For example; most states in the US have laws against it, for our saftey. We should know that we can't count on computers to work 100% of the time. How many times a day does your microwave stop working? Or how many times do you have to reset you wifi? If we can't count on machines to bake our food for us than how can we count on them when we are putting lives at risk?

I know that there are some precautuions thatg can be taken to avoid this, but it's not worth the risk. Computer modified cars are helpful, but there should always be a human driving. While, most car accidents are human errors just think about how many times the driverless car will wreck until we have a perfect one. I just don't believe that it is worth it.",0,282,23,6.800692690058479,5,316.1375649934693
30,"Dear Senator,

This brief letter is to show you my perspective on changing from the Electoral College to changing to election by popular vote for the president of the United States of America. I believe that the Electoral College should be changed because it's outdated, is very unfair, and is very misguiding.

The Electoral College should be changed because of how outdated it is. The United States is just calling for an update. And a productive and benificial update. Just like the update of IOS 7 that the Apple company has recently made. The Electoral College is just not as productive as it used to be. This is because of issues such as population increase. Since there's more people the electoral votes are more prone to getting miscounted or may lead to other problems.

Not only is the Electoral College outdated, however, it's also causes way to many dillemas. Thankfully this only haopens every four years so we get a break from hearing about all the troubles the Electoral College has done. For instance, the Electoral college is so unfair to voters because voters aren't even able to vote for thier candidate they have their electors vote for them. Therefore, even though this happens on very rare occasions the electors have the power to vote for whoever they might choose. Which also causes stress on the voters, this is due to the unconfirmed assumption that they might not be voting for who they claim to be.

Aswell as the Electoral College being outdated, and unfair it's also irrational. Direct voting instead of using the outdated, unfair Electoral College voting would be a great update to the United States. Beniffiting the voters, electors, and the elected.",0,285,3,8.013853973168214,9,229.65744753845138
31,"I do think the use of the Facial Action Coding System (FACS) is valuable. This new technologly can identify the emotion of humans. I would expecially recommed this in a classroom. The new technologly would make it easier for teachers. The FACS could be a subsitute for a teacher.

Why I think this new technologly is good is because it can tell weather the students are happy, sad, mad, bored, or confused. With there being many students in the class, teacher isnt able to see and tell every students emotions. By adding the FACS to the classroom ,it would make it easier. For example the passage said ""if you smile when a Web ad appears on your screen , a similar ad might follow. But if you frown, the next ad will be different."" This technologly could modify the lesson ,like an effective human instructor.

In conclusion, this technology to read the emotional expressions of students in a classroom is valuable. This would be a real good improvment in the schools around the world. This new software has promising applications for a variety of industries. This why I argue for this claim. Whoever thought that making faces could reveal so much about the science of emotions!",0,206,4,8.70245120772947,5,207.55490839775385
32,"In 2020 Mercedes-Benz, Audi, and Nissan are believed to be coming out with driverless cars? This is going to change the world. There have been many driverless cars, but people do not hear about them that often. I think that more people should hear about them people because driverless cars are the future.

If Mercedes-Benz, Audi, and Nissan come out with driverless car, i'm going to have to get one. I'm not sure if you have your hands on the steering wheel, but if you don't. You can do whatever you want. There's alot of people hating on driverless cars because they think its dangerous. People probably thought cars were dangerous back when cars were new. This could save people not kill people. There's alot of drunk people who die in a regular car and if they were in a driverless car they probably would have been safe. People are always afraid of change.

People need to spread news about driverless cars because they are going all over the world.",0,170,2,6.597410301394512,5,214.1872078346417
33,"In vauban, Germany Residents of this upscale communitiy are suburban pioneers, were a few people like to call home because street parking, driveways and home garages are generally forbidden in this experimental new district. Also as an advantage there are only two places park a large garage or buy a home for 40,000 and u get a parking spot.

As a result 70 percent of vaubans families do not own cars and 57 percent sold there car so the could move to there. The good thing is that some people were really tense when they had a car and now they are more happier in there new enviorment. In 2006 they were an example of a growning trend in Europe, the Unied States and elsewhere to seperate suburban life from auto use, as a component of a movment called ''smart ''planning''.

The good news also is that parks and centers also have bloomed throughout the citiy. New Yourks new bike sharing program and its and its skyrocketing bridge  an tunnel tolls. with all these changes people who stopped car commuting as a result of the reccesion may find less reason to resume the habit. An also pedestian, bycicyle private cars, commercial an public transportation traffic are woven into a connected network.",0,211,0,8.690718852027384,5,197.97737244442862
34,"Truthfully i don't really think this kind of technology would actually work. A persons emotions are determined by that person only. A computer no matter how many upgrades it has could never fully understand a persons emotions or even how they feel for that matter. A person can have many facial exprecions. They can show many feelings from happiness to saddness,from frustration to anger. If you look hard enough you can tell how someone is feeling by looking at their face but you don't need a computer to do it for you. Yes some computers are advanced enough to be able to tell how a person is feeling but they can never actually know what emotion they have. Sometimes faciale expercions can be unpredictable but if you pay attention you will be able to tell how someone is truly feeling. It mostly takes more then technology to tell how a person is feeling. It takes a real person with real eye's to really see. If somehow the kind of technology that can be able to tell how a person is feeling through facial expresions was developed then that would be impressive. However no matter how advanced the tech could be i believe that only real people posses the real ability to tell how a person could feel. That is how i feel about the facial expression examining technology being developed.",0,230,0,7.115343023643024,1,0.0
35,"In ""The Challenge of Exploring Venus,"" the author suggests that studying Venus is a worthy pursuit depiste the dangers in presents"" Anyone would love to explore more than just the Earth we live on. Who wouldn't want to know more than what we know already about our planet Earth! Venus is one of the most interesting planets we would want to find more of or know about especially because Venus is our friendly neighbor other than Mars. Venus can be a challenging planet to study, and a very dangerous planet but it can end up being worthy information.

The author uses very good details to describe why Venus is a interesting planet to study. The way the author started off with "" Venus is sometimes called the ""Evening Star,"" is one of the brightest points of light in the night sky..."" is a very good way to drawl people into the topic of why Venus can be a worthy pusuit despite the danges it presents. Venus is the one of the closest plants to Earth and people often refer it to Earth's ""twin' because of the density and size. Venus can be a really challenging planet to study, the way the author used a details about the atmosphere and surface in paragraph 3 sounds even more challenging then what i thought. ""A thick atmosphere of almost 97 percent carbon dixoide..."" the author even stated that something even more challening than the 97% of carbon is the clouds! it has ""highly corrosive sulfuric acid"" doesn't that sound interesing but terrifying? The author stated that humans have sent numerous of spacecraft to the land but none of them have survived more than just a few hours.(paragraph 2).That just adds another reason to why Venus is a worthy pursuit to study. I know more scientist are mostly focused on studying Mars more than any other planet but the author is putting the spotlight on Venus and it's full of mystery's. The author also states that the average surface temperature is over 800 degrees fahrenheit and the pressure is 90x greater than what we experience on Earth, ISN""T THAT INSANE !!! imangine living on Venus and discovering all these other things we didn't even know that it exists. Venus is also being described to once being just like earth long long time ago. Venus still has some features that can be found on earth such as rocky sediment, valleys, mountains, and craters (paragraph 4) this should be most definitely be another reason for humans to study Venus the way they study Earth and Mars. Each planet always has something different within each other, but we can't really study planets futher away from earth like Pluto. Pluto isn't referred to being a planet but it is in our glaxay so it should be considered one, we can't really study those planets well like the Mars, but Vensus is another option to study.

The author used a very good reasoning for Venus to be a worthy pursuit despite the dangers it presents. The Earth, The Moon, and Mars should not be the only planets scientists or NASA studying. Venus most likely has more interesting, mysterious places or objects than just the atmosphere and the surface. Venus sounds like one great and definitely a worthy planet to study.",0,551,11,8.980261032863849,5,817.04501711962
36,"Driverless cars are not only a great thing for common folk, it is also a revolutionary idea that is being put into action right now. Picture a world where routes are more accessable, anybody could use this product, and less accedients would happen because AI driven cars. Back then, we didn't have the knowledge or technology to even test these sorts of ideas. As time goes on, man has created and gained the needed knowledge and technology to improve on our daily lives and society. Driverless cars are one step into the future.

Since it would be more time and money consuming to build better roads, we can only resort on the car. The car can easily be modified, manufactured, and tested. You can't go on and magically change the bridges or the humans that drive can you? The only thing er can do is better our cars for everyday citizens. GPS can finds ways to guide the car from destination to destination. You won't have to deal with angry drivers or crazy trafic because the driverless cars will know where to go. They will also do it with ease. You and your family could get to said destination with ease and perfection. Taking the fastest and safest routes whilst the passengers and enjoying their time. No more trafic jams or late meetings. All thanks to driverless cars.

Driver licenses will become a short coming with these types of cars aswell. There would be no reason for testing to see if the driver can drive because the car will be doing the driving! The only thing you'd be doing is buying the car. Anyone, from elder to todler, will be able to get in the car and enjoy the view of the city as the driverless car is criusing about the streets. And as you are in those streets, you can possibly use other types of innovative ideas that have been implemented into the car. Voice commands, television, games,etc... They can all be placed inside the car to fit the needs of the buyer. All of this is possible because cars are so easy to modify.

When driving, you have so many negative things being pushed into your general area as you are driving. Civilians, clueless drivers, bikers, drunk drivers, and you, are in risk when driving. With the car being AI controlled, you won't have to deal with any of those hazards. If the car detects strange or threatening behavior in it's area, it'll simply take another route or avoid the danger. Driverless cars don't have to deal with emotion. They're not angry or scared. Driverless cars deal with the task that has been givin to them without hesitation.

Some will accept the future, few will become it. Driverless cars are nothing more than the surface of a brighter tomarrow. Better roads, easily accessibility, and fewer accidents are todays tomarrow. The more wider our ideas get, the better we become as people who inhabit this world. Driverless cars are one step into the future. Are you willing to take the step with us?",0,514,7,6.982888416988417,9,301.9083746216171
37,"In this generation we live in, a large number of people depend on cars. Cars are a huge help in society. They can cool you down on a hot summer day, or heat you up on a cold winter night. A place that would normally take a day to walk, a car can get you there in hours. It seems that these cars are the most helpful thing that has been invented, besides silverwear. However They are also very dangerous. They let out toxic chemicals that are slowly hurting the Earth. Thats why They're some citys that are trying to boycot cars. One example is Vauban, a city in Germany. The community is has giving up driving cars. Driveways and garages are forbidden in this district and if you look at the streets they are empty of cars. All of this goes to the effort to reduce greenhouse gas emissions from cars tailpipes.

In the United States, the Envionmental Protection Agency is promoting car reduced communites and A few people are starting to act. Even President Obam's has ambitious goals to curb the United States Greenhouse gas emissions. The United States is the world's prime car cultures. However America's obsession with vehicles is starting to decrease. The number of miles driven in the united states peaked in 2005 and dropped steadily. Also as of April 2013, the number of miles driven per person was nearly 9 percent below the peak. Difernt things are converging which suggest that we are witnessing a long-term cultural shift. Is it possible a recovery is underway? The next years will tell.",0,266,2,7.342334563937935,3,356.22589587070854
38,"Many people are debating over wether the "" Face on Mars"" is a natural occurance or if it was allien made. Some people think that NASA is trying to hide there findings so NASA defended themsleves and said they wish there was an ancient civilization on Mars. Nobody will ever belive the same things but it has been shown that there was no allien activity on Mars

Conspiracy theorist believe there was alliens involded in the makeing of the ""Face on Mars"". Sceintist have taken pictures to prove that it was a natural landform and their were no signs of alliens. Even when people said the camera had bad quality NASA took another picture with a more advanced camera. When NASA got their second picture back it showed the Martian equivalent of a butte or mesa landforms that are commom around the American West. Even if there were alliens that created this why would NASA keep it a secret they stated they want there to be a civilization.

This shows that NASA was not hiding anything and that there was no actual proof of allien life on Mars. Without proof of life then nobody can conclude that the "" Face on Mars"" was made by alliens. NASA has more evidence than a conspiracy scientist would. Wether or not the sceints had reason to back up their theory it would most likely be weak because NASA's evidence is based on research and not a working conspiracy.",0,245,0,9.007978495801389,5,231.34943267706538
39,"Imagine being able to detect exactly how other people are feeling, even when they are trying to hide their emotions. Well there is this New software that has been developed that can detect how others are feeling better than humans can.

I believe that the value of using technology to read students' emotional expression is important and it should be used. Since this technology records facial expressions, the same technology can make computer-animated faces more expressive- for video games or video surgery. Another reason is ""Most human communication is nonverbal, including emotional communication."" Another purpose we can use this for is as a lie detector, because in the begining of the article it said that Mona Lisa is 83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry. So if somebody is lying i'm pretty sure they would be scared to be caught.

Imagine how much video games will improve with this technology, and medical help too. Also think about all the criminals that will get caught because the new technology will prove that they were lying. As you can see these are the reasons why I think we should use this new kind of technology.",0,199,4,8.718435124378109,5,237.0556052912481
40,"Every four years since the founding of the United States, a president has been elected by the people to lead the U.S. According to source 1, the system used to select the president is the Electoral College. The Electoral College involves voters voting for president they want, as normal, and then the president that got the majority vote in that state gets all of that state's electoral votes. Supporters of the Electoral College claim that it is good that the presidents focus more on swing states, and that they are more likely to be the thoughtful voters, but there is zero evidence shown to support this, and it makes presidents focus on states disproportionally. The Electoral College should be abolished and replaced by the popular vote system, as it is an outdated method compared to modern technology, makes the vote of an individual seem even more insignificant, and makes presidents not campaign in states that are small or loyal to them.

Since the Electoral College was hundreds of years ago, it does not account for all of the new technologies that have been developed since then. The founding fathers could not have possibly thought that it would be possible to easily count all of the nation's votes with a machine, but now it is possible. It is likely that the reason they thought of the Electoral College in the first place was because it would mean that they could spread out the tallying of votes between the states, instead of doing it all at once. Nowadays though, there are computers that can count votes faster than ever imagined. Popular vote is now a viable method since every person's vote can be accurately counted.

Due to the Electoral College relying on a majority rules system, the vote of a single person can be completely insignificant. According to source 3, a supporter of the Electoral College, ""Voters in presidential elections are people who want to express a political preference rather than people who think that a single vote may decide an election...."" This should not be the case when voting. Voters should research their choice as if the election relied completely on them. But instead, there is a system in place where somebody's vote can be rendered completely useless in not multiple ways! For example, if a state already has their majority of citizens voting for president A, if somebody votes for president B it will be as if they didn't vote at all! Even in a case where the state is completely 50:50 on who to give the electoral votes to, if the last person votes for president A, tipping the majority in his favor, according to source 2, ""... those electors could always defy the will of the people,"" and end up voting for President B. The Electoral College is an anti-thesis to democracy, because a citizen's vote can be rendered completely pointless at multiple points.

Both those who support the Electoral College system and those who oppose it agree that the Electoral College puts a much bigger focus on swing states and states with large populations, according to sources 2 and 3. To put this into perspective, here's an example of why supporting big swing states should not be rewarded. The US has 6 states. 5 are completely democrats and each have populations of 20. 1 is half democrat half republican and has a population of 100(assume 20 people equals an electoral vote). If the republican presidential candidate convinces a single democrat in the big state to vote for them, they will get the majority vote in that state and get 5 electoral votes. This results in the democratic presidential candidate, with 149 people supporting him, tying with the republican presidential candidate, with 51 people supporting him. Simple logic shows that the opinion of 149 people is more important than that of 51 people, so a popular vote system would have been best in this situation. The focus on certain states is such a popular method by the presidential candidates, that, according to source 2, ""During the 2000 campaign, seventeen states didn't see the candidates at all...""Big states and swing states should not receive much more attention per citizen from the presidential candidates than little states do.

In conclusion, the Electoral College should be replaced by the popular vote system as soon as possible. The Electoral College relies on archaic methods to make tallying votes simpler for the government, which results in problems. It's like the government is rounding the votes. The winner-takes-all method of the Electoral College can render a voter's vote completely useless, and it even allows representatives to vote for the presidential candidate that is against the voter's wills. Presidential candidates will not bother campaigning in states that are loyal to their adversary or are too small to be worth their time. While a single person's opinion might not seem important, or rounding votes seems ""easier,"" no corners should ever be cut when deciding who the leader of a nation with over 50 million citizens is, which is why the Electoral College should be replaced by the popular vote system.",0,854,0,9.114525317185697,9,530.1455658473947
