text,label
"Limiting car usage can affect our environment in so many ways. Although you may have not ever thought about it before, limiting car usage can help not only our environment, but ourselves as well. Let's talk about what can happen if we ditch our vehicles.

People in Germany have completely given up their cars for the most part already. Since most of their residents are suburban pioneers, they find almost no point of even owning a car. Here in America we use cars for transportation for almost everything! In Germany, many have admitted that owning a car makes them stressd. Heidrun Walter who is a media trainer said, ""I'm much happier this way."" The trend of not owning a car isn't just growing in Europe. Lot's of families from Chicago are abandoning their cars as well.

The city of Paris has banned driving for a good environmental reason. There has been so much pollution in the city from smog that there was a driving ban to clear the city's air. If anyone is caught driving, they are sent a fine of 22euro, which is 31 here in the US. Although this may seem like a harsh punishment, it has helped Paris overcome a lot of its smog. The only exceptions when it comes to driving are delivery companies and public transit.

Bogota, Columbia has jumped on the bandwagon along with many other places. This country put a ban on cars to prevent smog as well. There was a huge turnout on their part for doing this. businessman Carlos Arturo Plaza stated, ""It's a good opportunity to take away stress and lower air pollution."" Ever since the day where they banned cars for a short period of time, there has been many other new advancements in their society. Parks and sports centers have spread throughout the city, uneven sidewalks have been replaced, rushhour restrictions have drastically cut traffic, and new restaurantsupscale shopping districts have opened up.

Last, limiting car usage also has a great effect when it comes to getting rid of greenhouse gas emissions. Research has suggested that Americans are now buying fewer cars, fewer licenses, and overall driving less. It seems as many people are starting to open up their eyes and realize all of the long term effects that come with car overusage. Article 4 clearly states that many sociologist believe that if this pattern persist, it will have beneficial implications for carbon emissions and the environment. It is said that creating cities in which pedestrian, bicyle, private cars, commercial and public transportation traffic are woven into a connected network to not only save time and conserve resources, but also lower emissions and improve our safety.

All in all, there are many advantages when it comes to limiting car usage. We can help dramatically improve our environment and safety. More people should take into consideration about being more conservative when it comes to transportation. We can work around a lot of it by simply walking or riding our bikes short distances rather than wasting a lot of energy with cars.",0
"I think the way by making a happy face is a expermiment in also make me fell slighty happy, emotion or moving i s when your facial muscles ans not only experiment also make me, or you slighty and happy in also by theory of emotion, and moving not only expresses emotions, but also may even help prouce people.

introduction.

I think the expresion in one of the mirror it sugest an emotion we can lab our parther to reconize whick one is a introduction of a face that looks happy, and it also about the body, and kind of like actions units these even indicate the different between a genuies smile and a forced one. body paragraph, bu I think in a false smile, maybe the mouth is stretched in another way or to a sideway like using zygomatic major and a different muscle, to an expert face dosn't lie.

i think mona lisa demostration is really intented to bring a smile to another person is smile, while it shows just much a computer can do imagine a computer that knows when you are sad, for example if you smile when a web ad appers on your screen, a similar and might follow,

I think the same technology can make computer animated facer or more expressive for example like video games or video surgery, and most human communication is nonvebal, includind like emotional communication.

Maybe the phone can't handle the complex algorithms used to decode mona lsa's smile.",0
"Many people thought that the face on Mars was created by aliens. I do not agree with that statement because there is no evidence supporting that theory. However, there is evidence supporting that the face is merely a landform that was created naturally. Throughout the article, it shares ideas from NASA, which is the foundation that discovered the face on Mars in the first place.

The first statement that the article makes about the face being a natural landform is, ""New high-resolution images and 3D alimetry from NASA's Mars Global Survey spacecraft reveal the Face on Mars for what it really is: A mesa."" This one statement shows that NASA, one of the biggest names in space industry, believes the face is only a mesa. The people back in the Jet Propulsion Lab must have been surprised to see such a startling sight, but luckily NASA provides more information to show that the face is only a simple landform.

The text provides a caption from the message unveiled by NASA. The caption states, ""huge rock formation... which resembles a human head... formed by shadows giving the illusion of eyes, nose, and mouth."" This exact caption says the exact proof that the face is clearly just a rock formation. Every person should already know how shadows can, well, cast shadows that may give illusions of other objects.

Some people that believe in aliens may say that it would be crazy to think that a rock formation and shadows could form the illusion of a face, but I've seen shadows that are casted when the sun hits them just right. Isn't it completely logical that the sun could hit the shadows to fill the holes in the rocks? I sure believe so.

The last quote I would like to give as my evidence is, ""As a rule of thumb, you can discern things in a digital image 3 times bigger than the pixel size, so if there were objects in this picture like airplanes on the ground or Egyptian-style pyramids or even small shacks, you couold see what they were!"" This single statement shows that the cameras they were using to the maximum resolution, would in fact show if there was actually an alien artifact on the planet. But the strongest possible photo showed no ancient alien artifacts. It only showed a natural rock formation with shadows that formed what appeared to be a face.",0
"Why should you join the Seagoing Cowboys program? Well, there are many reasons. Firstly, you have many chances of adventure. Who knows what could happen, but it could be worth the risk. Another reason you should consider being apart of the great program is the exprience. This could be a once in a lifetime offer that may never apear again. Furthermore, the learning oppurtunities are endless, and maybe even fun.

The places you could go. It almost seems like a dream when thinking about the many chances and oppurtunities that may stand with an open door. You could meet some great, new people. See some great new places. Luke stated from the passage ,""Besides helping people, I has the side benefit of seeing Europe and China. But seeing the Acropolis in Greece was special."" You have the life-changing chance to not only help the needy, but to see things some don't have the chance to. Not only see, but exprience.

Expriencing new things can be terryifying, but can be something incredible as well. You can visit museums, ride bikes through the city, dine at the fanciest restaraunts with some new-found friends. Not only can you do all of those things, you can become close with the animals and other workers while on the journey. You may be busy throughout, but think of the job you are doing for so many in need, It's all worth the work. Expriencing is also learning.

Learning new things is like having money in your pocket. You may need all that you learn one day, and you need to be prepared for whatever life throws at you. One of the many things for you to learn while being a Seagoing Cowboy is how to care for animals. Animals have needs like humans. They need food, water and sometimes shelter to survive life's harsh ways. Another thing you may need to learn is how to communicate in other languages, or maybe how to speak in that language. You may also need to learn how to cook different foods, or how to live in harsher conditions like some do in other countries. The possibilities are endless whe it comes to learning new things, sometimes they are as simple as doing the dishes. But we can agree that there is more fun things to do rather than doing the dishes.

Stated in paragraph 8, ""Luke also found time to have fun on board, esprecially on return trips after the animals have been unloaded. The cowboys played baseball and vollyeball games in the empty holds where animals had been housed. Table-tennis tournaments, fencing, boxing, reading and games also helped pass the time."" Finding ways to entertain yourself doesn't seem to be hard when you have many crew members who would eargerly accecpt the oppurtunity to play a good game of catch.

In conclusion, being a Seagoing Cowboy seems to be a great oppurtunity for many to exprience. The many fun activites, the great cultures, the amazing people, and new things to learn should be enough to convince someone to become a Seagoing Cowboy and do some outstanding things for those in need.",0
"As the world changes and humans present more and more issues involving the enviroment many things must change in order to survive. cars are a huge problem to not only the enviroment but to us people also. it has been proven by scientist that cars provide more stress to humans lives, cars are also responsible for a majority of the green house gasses emmited on earth, and

Cars in the modern day are playing a huge role in many people everday lives, most even depend on the car to move on with the ir days. What most don't know is that the use cars provide more issuse within their daily lives than not using them. for example a mother of two from vauban, germany states that "" when she used a car everyday she used to be very tense, and now that she has given away her car theat she is much happier"". scientist have proven that "" having to keep a car up and running, and dealing with all of the maintence that comes with it is casing many families to begin pinching pennies"". Cars consume most of the money that people earn there for many people are becoming poor because they must take care of their automobile.

"" Passenger cars are responsible for 12% of greenhouse gas emissions in europe ...and up to 50% in most car-intensive areas in the united states"" say scientist. After a day of a partial driving ban to clear the air of smog in paris; congestion on the streets was down 60%, and the smog nearly covering France also lessened. The main cause of the build up of smog over France is because of the cold nights and warm days caused the warm layer of air in the atmosphere to trap car emissions. The use of diesel fuel in France also contributed to the intensifiying smog; considering that diesel fuel is used in 67% of vehicles in France.

The emission of Greenhouse gases from cars is destroying our enviroment and atmosphere which could potentially end up harming people in the long hall. So the decrese of car usage and the increse of riding bikes and walking to reach our destinations such as the people of Vauban, Germany could not only help the enviroment but make life slightly easier and less stressful.",0
"Driverless cars have the potential to be somthing great. These cars could make the road a safer place and save you money. In the article ""Driverless Cars Are Coming"" the author makes points both for and againts driverless cars. Personally, I am for driverless cars.

Driverless cars could greatly reduce the amount of money spent on cars. Much like the cofounder of Google, Sergey Brin, I like the idea of being able to call for a driverless car. Sergey Brin foresees that these cars would use half the fuel of today's taxis. Households could save the money they saved from not buying a car to go on a much needed family vacation.

Driverless cars could be much safer than a car driven by a human. These cars would have many sensors. Google's modified Toyota Prius has a rotating sensor on the roof. While the human brain is amazing, it cannot process what is happening at all angles around the car. A hightened awareness of the car's surroundings could result in less wrecks. However, a human driver would still have to be in the front seat in case of an emergency.

Driverless cars could be intrumental in both long road trips and nights out. It can be very hard to stay awake when driving after a long day of work. The driverless car could drive while you doze off and has the ability to alert you when human supervision is needed. The same goes for long road trips. It is illegal and incredibly dangerous to drink and drive. With the driverless car, drinking and driving wrecks could be a thing of the past. After a night out you could crawl into your driverless car and be safe while it drives you home, given there is not a need for a human during the drive.

All in all, driverless cars could improve many aspects of life. The cars could save you money and allow you to rest after a long day. While there are still some risks associated with the driverless car, I believe the pros outweigh the cons.",0
"The new technology called the Facial Action Coding System allows computers to identify human emotions. This technology can have great benifits in the classroom. The benifits of this new system will include increased student attentiveness and more participation. children's education is very valuabe in society, and any technology advances that can increase the knowledge of children is essential.

When ones self is intrested in something or someone ,one tends to pay attention to the thing one is intrested in. Kids today are more likley to pay attention and participate in something in school if they like the subject or have some sort of intrest in the topic. Not many children do exceptionally well in classes they dislike. This system will increase students attention in the classroom. If a child likes the subject they will do better. According to Dr. Huang of the University of Illinois he predicts that"" a classroom computer could recognize when a student is becoming confused or bored"". This is very valuable in teaching many kids who are confused are to afraid to ask questions and get help. Now withhout asking all the students and wasting more class time, teachers can get easy feedback. Lastly when students are intrested in a topic theyre likley to ask questions about the topic, this is increased participation.

In Conclusion students the benifits of the Facial Action Coding System will have benifis in the classroom such as student attentiveness and more participation. Children are the future of tommorow, the best advances of education are essential to their well being. Students will learn more by being more and engaged and intrested. technology has become a huge part of our educaton syste,.",0
"You may think it was created by aliens, but can you really support that?

From what scientists have researched, they found many evidence to support their conclusion.

Some people do think it is the work of aliens, but many people have more resonable explanations.

That they can support from evidence they have either seen, watched, or heard about, that make it a valid explanation.

First off, scientists thought it could possible be just another Martian mesa, because they were common around Cydonia.

Most of all they wouldn't send pictures and information out to the public without being possitive about their discoveries.

Escpecialy if they knew how big of a pop icon it would turn out to be.

It has starred in Hollywood fils, appeared in books, magazines, radio talk shows, and even in a huanted grocery store checkout line for 25 years.

I do however understand your resoning for thinking it was created by alliens because...

Even though Martian mesa's were common in Cydonia, this one had a unusual shadow that made it look like an Egyptian Pharaoh.

Many people also thought the allien marking were hidden, because of haze.

Sense it was a cloudy time of the year for the Red Planet.

In the end the scientist concluded that it really was the Martian equivalent of a butte or mesa.

Butte and Mesas are also very common around the American West.

Garvin says ""It reminds me most of a Middle Butte in the Snake River Plain of Idaho.""

""That's a lava dome that takes the form of an isolated mesa about the same height as the Face on Mars,""",0
"On May 24, 2001, NASA's Viking 1 spacecraft was circling around Mars while taking photos of possible landing sites. As it was taking photos, it noticed a dome that resembled a human face. The face was nearly two miles in diameter and it appearded to be staring back at the cameras from an area of the Red Planet called Cydonia. Some say that this is evidence of life on Mars.

In paragraph 2, they tell us that the sensation was short lived. It also says that scientists assumed it was just another Martian Mesa because it was so common around Cydonia. This one had shadows that made is look like an Egyptian Pharaoh. They should not have came to the conclusion that there is life on mars only becuase they saw shadows that resembled a humans facial structure.

In paragraph 7, it states that on April 5, 1998,

Michael Malin and his Mars Orbiter Camera team took photos that would come out 10 times sharper than the original Viking photos. The photos revealed a natural landform. There was no alien monument. If there really was an alien monument to begin with, it surely would have appeared the second time around, especially because they used a much better camera.

In paragraph 12, it says that the picture actually shows a Martian equivalent to a butte or mesa, which is a landform that is common around the American West. Garvin states that it reminds him of Middle Butte in the Snake River Plain of Idaho. That is a lava dome that is about the same height as the Face on Mars.

The Face on Mars is most likely a natural landform. Martian mesas are common around the Cydonia area so it could have easily been mistaken for what appeared to be a human face. They claim to have seen evidence of life based on shadows that appeared on a natural landform. This seems very unrealistic. Michael Malin and his Orbiter Camera team took photos using a camera that would leave pictures 10 times sharper than the orginal Viking pictures, so if anything was actually on Mars, we surely would have seen it.",0
"Limiting car usage can be very benifical in many ways such as , enviromental , finantialy , economicly.

Car usage plays a big roll in todays society. People use there vehicles everyday to get around . But if we change that the whole world could beneifit from it . The author says "" it will have beneficial implications for carbon emissions and the environment, since transportation is the second largest source of america's emissions , just behind power plants"". Which means by cutting all these greenhouse gases down we could be saving the planet and creating a better world for the generations to come .

Rush hour would never be a problem again if cars where not an opotion anymore. The evidence says that "" President obama's ambitious goals to curb the united states' greenhouse gas emissions, enveiled last week, will get a fortuitous assist from an incipient shift in american behavior : recent studies suggest that americans are buying fewer cars, driving less and getting fewer licenses as each year goes by "". This can result in good out comes for people all across the world.

In conclusion , by everybody stepping up and making a change in the way we use transportation the world could turn out to be a better place to live in health and economic whise . By limiting car usage our country and transportation can evolve as we know it .",0
"Have you ever thought about what life would be like on Venus? Venus, also known as the ""Evening Star"", is said to be a challenge when it comes to exploring. The author develops a main point that Venus is a fasinating planet by using facts on past explorations to Venus, by using what scientist have found, and by telling readers that our travels should not be stopped.

First of all, Venus, also known to be Earths ""twin"", is a mystery. The author tells the readers about what past explorations have been like and why no one is living or has traveled to Venus in almost three decades. """"Each previous mission was unmanned, and for good reason, since no spacecraft has survived the landing for more than a few hours."". The author also tells of why no space craft has been able to survive the landing on Venus. ""Also notable, Venus has the hottest surface temperature of any planet in our solar system, even though Mercury is closer to our sun."". However that does not stop scientist from trying to create more explorations to gain more research.

In addition to the surface being inhospitable, that does not stop scientist from planning more explorations to gain more research. The author asks us, ""If our sister planet is so inhospitable, why are scientist even disscusing further visits to its surface?"". Well we are told that, ""Today Venus still has some features that are analogous tgo thoses on Earth."". Which tells us that even scientist are still figuring out how Earth became Earth, and if Venus was just like Earth. Which leads to more research and more information.

Finally, we are told about how a-like Earth and Venus are through the research of the scientists. Which scientist believe we should not stop our travels just because of dangers. In paragraph 8 the author states, "" Striving to meet the challenge presented by Venus has value, not only because of the insight to be gained on the planet itself, but also because human curiosity will likely lead us into many equally intimidating endeavors."". This shows that the author does not believe that the danger should hold us back and stop us from exploring. In the same paragraph it also states, ""Our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation.""

Over all, the author develops a main point that Venus is a fasinating planet by using facts on past explorations to Venus, by using what scientist have found, and by telling readers that our travels should not be stopped. By showing the readers that there is more than what meets the eye when talking about Venus. Also that one should never let danger stop them from exploring.",0
"Dear State Senator,

I believe that something should be brought to your attention. I'm concerned about the way we are handling the current election process of presidency. You see, at the moment we-us Americans-use the Electoral College. But it is becoming a major issue. I understand that ""the founding fathers established it in the Constitution."" But ""The Electoral College consists of 538 electors."" Why focus all of our time choosing Electors, when we could be allowing citizens to vote directly for their President themselves. Office of the Federal Register states,""The Electoral College consists of the selection of the electors."" Did you realize that ""a majority of 270 electoral votes is required to elect the President""? We have millions of people in our country that could be doing the work themselves.

I understand that life is not always fair, but I do believe that as a State Senator you could use a hand. ""The electors are generally chosen by the candidate's political party."" They could use a helping hand as well! ""The presidential election is held every four years."" In those four years, American citizens wait eagerly and anxiously to choose a potential new president. Why don't we give the people what they want? ""Most states have a 'winner-takes-all' system that awards all electors to the winning presidential candidate. However, Maine and Nebraska each have a variation of 'proportional representation.'"" These complications could be avoided if we listened to what the citizens have to say and allowed them the freedom to vote for their president directly. America is the land of freedom after all, is it not Senator?

""According to a Gallup poll in 2000, taken shortly after Al Gore-thanks to the quirks of the electoral college-won the popular vote but lost the presidency, over 60% of voters would prefer a direct election to the kind we have now."" A recent article by Bradford Plumer says,""It's official: The electoral college is unfair, outdated, and irrational. The best arguments in favor of it are mostly assertions without much basis in reality. And the arguments against direct elections are spurious at best."" Rather than worrying about ""certainty of outcome"", ""everyone's president"", ""swing states"", ""big states"", and ""avoiding run-off elections"", why not just let our beloved, fortunate, intelligent American citizens be happy and choose who they would prefer run their life?",0
